Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
manuel-lujan-jr-secretary-interior-petitioner-v-defenders-wildlife-et-al.txt,1,3432,97.4,49.77,19.15,16.22,15.39,30.27,67.34,42.16,5.59,1.17,0,0.41,0,0.12,0.64,4.43,9.47,15.5,4.98,2.68,3.85,1.52,7.4,2.13,1.31,0.7,8.74,2.24,3.06,1.17,1.84,0.29,0.5,0.26,4.6,0.09,0,0,0.17,10.64,2.56,1.86,1.05,2.24,1.05,3.55,0.7,0.55,0.03,0,0.52,0.35,0.38,0,0.09,4.84,0.79,0.76,2.68,0.09,0.84,1.43,4.34,0.61,10.81,1.02,8.54,1.28,6.03,0.09,0.67,0.03,0.09,0.03,0.38,0,0.26,0.06,0.06,0,26.89,7.93,5.27,0.09,0.29,0,0,1.89,2.39,1.02,7.26,0.76
manuel-v-city-joliet-illinois.pdf,1,10157,96.78,41.78,5.25,34.48,11.88,27.35,53.76,33.25,3.48,1.09,0.29,0.04,0.01,0.66,0.1,2.38,8.05,11.8,3.92,2.55,3.91,1.01,6.6,2.56,1.21,0.6,12.75,1,3.29,1.89,1.39,0.11,0.34,0.17,2.08,0.02,0.04,0.02,0.66,10.24,1.94,2.43,0.92,2.72,1.06,2.85,1.26,1.02,0.16,0.07,0.83,0.1,0.55,0.02,0.26,4.75,0.09,1,2.85,0.33,0.62,1.44,3.78,0.58,7.77,0.59,4.77,2.14,2.02,0.08,0.29,0.11,0.03,0.03,0.55,0.06,0.39,0.03,0.02,0.01,73.61,50.59,7.38,0.19,0.64,0,0,3.16,3.01,0.79,6.33,1.53
manufacturers-association-tri-county-et-al-petitioners-v-james-w-knepper-jr-et-al.txt,1,5740,94.55,51.25,6.92,17.65,12.99,32.07,63.28,34.69,5.51,1.32,0.33,0.28,0,0.14,0.57,4.18,7.63,11.15,4.18,1.5,5.14,0.94,6.93,2.16,1.25,0.51,7.87,1.9,3.62,1.53,2.09,0.03,0.05,0.03,3.71,0.1,0,0.02,0.26,9.2,3.05,2.06,0.73,1.85,0.99,2.2,0.85,0.75,0.03,0.05,1.32,0.23,0.8,0.12,0.3,8.92,1.53,1.24,3.68,0.4,2.51,0.91,4.56,1.01,7.4,0.4,5.94,1.08,7.93,0.28,0.37,0.49,0,0,1.38,0.21,1.08,0.09,0,0,29.48,9.97,5.91,0.03,0.37,0,0,1.86,1.85,1.17,6.95,1.38
manybeads-v-united-states-opposition.txt,1,4322,97.96,47.32,7.66,58.16,12.56,24.66,64.37,40.93,5.48,0.99,0.25,0.09,0,0.02,0.62,4.49,11.04,14,4.49,1.64,4.23,1.48,7.29,2.45,1.39,0.99,6.64,1.09,4.23,2.96,1.25,0.12,0.53,0.42,3.68,0.05,0.02,0,0.02,8.33,1.78,1.37,0.83,1.62,0.99,2.71,0.72,0.62,0.07,0.02,0.69,0,0.51,0,0.16,7.82,2.8,1.34,3.31,0.25,0.74,1.99,4.44,0.39,8.54,0.86,6.29,1.46,1.97,0.83,0.86,0.39,0.25,0.07,0.6,0,0.53,0.05,0.02,0,24.5,9.69,5.55,0.05,0.19,0,0,1.62,2.04,0.9,3.61,0.86
manzano-v-united-states.pdf,1,8554,96.08,41.05,9.03,24.84,10.56,21.69,56.11,36.18,6.02,1.32,0.96,0.06,0,0.2,0.11,4.7,8.59,12.3,5.11,1.47,3.27,1.3,7.51,2.07,1.09,0.62,11.08,0.85,2.68,1.3,1.36,0.04,0.82,0.22,2.44,0,0.04,0.05,0.26,8.46,2.2,1.15,0.87,1.34,1.45,2.5,1.5,1.34,0.09,0.05,0.41,0.01,0.15,0.12,0.13,5.48,0.29,0.77,4.03,0.13,0.46,2.38,3.23,0.57,8.37,0.63,6.09,1.48,2.72,0.32,0.81,0.06,0.01,0.05,0.82,0.01,0.74,0.01,0.06,0,61.4,38.78,5.52,0.11,0.5,0,0,3.66,3.89,1.78,5.38,1.79
mapu-v-nicholson-opposition.txt,1,2929,98.5,47.13,11.06,24.68,11.96,27.83,59.06,36.46,4.37,0.79,0.27,0.07,0,0.44,0,3.58,8.74,14.71,4.34,1.4,2.66,0.99,7.82,2.49,1.19,0.92,7.68,1.37,1.23,0.58,0.65,0,0.2,0.31,3.14,0,0.1,0,0.44,8.88,3.14,1.23,1.16,1.06,0.99,2.63,0.41,0.38,0.03,0,0.34,0.03,0.03,0,0.27,4.4,0.07,0.68,3.31,0.27,0.2,2.97,3.55,0.14,9.22,1.37,4.95,2.9,2.77,0.1,1.06,0.07,0,0.03,1.16,0.03,1.13,0.03,0,0,26.39,9.94,5.5,0.03,0.41,0,0,1.6,1.91,1.33,4.64,1.02
marathon-oil-co-v-babbitt-opposition.txt,1,3377,97.09,39.94,16.65,37.83,11.93,25.64,63.93,39.27,5.15,0.56,0.27,0,0,0.12,0.18,4.59,8.82,14.39,4.97,2.04,3.76,1.69,7.49,2.37,1.54,0.77,7.91,1.1,1.81,1.24,0.56,0.03,0.3,0.06,2.16,0,0,0,0.12,10.99,3.2,1.66,1.42,2.31,0.98,2.67,1.15,0.74,0,0,0.68,0.3,0.41,0,0.12,4.18,0.09,1.36,2.58,0.33,0.38,2.37,3.64,0.89,10.6,1.07,6.69,2.84,4.23,0.33,2.01,1.92,0,0,0.98,0.09,0.8,0.06,0,0,27.36,11.31,6.43,0.06,0.18,0,0,1.54,2.25,1.27,3.97,0.36
marathon-oil-company-petitioner-v-united-states-america-et-al.txt,1,3790,98.53,42.87,20.19,59.76,15.73,27.12,71.06,43.09,5.04,0.61,0.29,0.13,0.03,0.05,0.11,4.43,10.87,16.28,5.12,2.22,4.01,0.95,7.63,3.17,1.98,0.61,4.83,1.74,3.72,2.74,0.95,0.08,0.18,0.08,1.82,0,0,0,0.05,9.63,2.45,3.14,0.58,1.53,1.06,2.53,0.69,0.24,0.13,0,0.32,0.05,0.08,0,0.18,6.23,1,1.06,3.75,0.47,0.16,2.27,4.38,0.63,11.35,1.16,7.34,3.38,4.62,0.24,2.11,4.12,0,0,0.95,0,0.77,0.11,0.08,0,23.38,7.6,5.65,0.03,0.05,0,0,1.29,2.35,1.16,4.17,1.08
marc-gilbert-doggett-petitioner-v-united-states-america.txt,1,9246,94.86,49,13.31,6.71,15.81,25.67,71.38,45.53,7.15,3.17,0.19,0.06,0,2.68,0.23,3.98,9.82,14.69,6.76,2.22,4.45,2.03,11.15,2.6,1.68,0.85,6.77,1.11,4.7,1.5,3.2,0.36,0.97,0.53,5.53,0.25,0.08,0.31,2.5,11.02,2.57,2.39,1.16,1.87,1.05,3.61,1.07,0.68,0.29,0.02,0.38,0.06,0.25,0.01,0.12,5.84,0.4,1.37,2.73,0.41,1.72,4.92,4.19,0.32,11.79,0.96,6.13,4.68,2.95,0.1,0.55,0.35,0.06,0,0.47,0,0.42,0.02,0.02,0,20.92,7.94,5.6,0.09,0.53,0,0,1.38,1.19,1.16,1.97,1.06
marc-griffith-petitioner-v-united-states-america.txt,1,2489,97.8,32.93,11.97,1,12.96,28.2,63.36,38.41,3.94,0.44,0.04,0,0,0.4,0,3.5,8.76,14.5,5.02,1.17,4.22,1.61,7.51,3.29,2.05,1.04,8.4,2.17,4.54,0.24,4.3,0.12,2.97,0.08,1.37,0,0.04,0.04,0.4,11.65,1.61,3.09,0.72,1.77,1.37,4.14,0.48,0.36,0.08,0.04,1.33,0.88,0.48,0.16,0.2,8.28,0.04,0.24,7.27,0.08,0.76,3.13,4.02,0.12,9.28,0.64,7.39,1.25,2.81,0.24,0.72,0,0,0.08,0.8,0,0.8,0,0,0,24.43,9.4,5.34,0.04,0.32,0,0,1.08,1.29,0.72,5.46,0.76
marcavage-v-saperstein-opposition.pdf,1,5290,95.42,46.98,16.13,28.6,9.58,24.86,60.55,35.22,5.92,1.95,1,0,0,0.59,0.36,3.97,8.36,11.53,4.84,1.36,3.93,1.13,7.62,2.25,1.12,0.55,8.32,0.74,2.7,1.44,1.27,0.04,0.57,0.17,3.71,0.13,0.06,0.02,0.62,8.22,2.4,2.12,0.62,0.95,0.93,2.33,0.93,0.62,0.26,0.04,0.72,0.09,0.55,0.04,0.08,5.2,0.64,1.57,2.63,0.26,0.38,3.36,2.57,0.11,10.55,0.87,7.69,2.02,2.29,0.34,1.06,0.25,0.15,0,1.34,0,1.27,0,0.06,0,63.52,43.89,5.37,0.13,0.38,0,0,3.95,3.12,1.29,4.01,1.38
marceau-v-blackfeet-hous-auth-opposition-0.pdf,1,4178,96.45,44.77,8.86,19.68,9.28,24.61,56.94,33.22,5.39,1.72,0.91,0,0,0.07,0.74,3.66,7.66,12.09,3.66,1.7,3.57,1.05,6.58,2.2,0.84,0.74,11.97,0.65,3.09,1.34,1.75,0.02,0.26,0.57,2.73,0.05,0,0.02,0.1,7.47,2.13,1.63,0.55,1.48,0.69,2.08,1.01,0.91,0.02,0.07,0.55,0.05,0.34,0,0.22,6.29,0.55,1.84,4.19,0.22,0.81,2.39,3.47,0.26,8.4,0.93,5.82,1.72,3.97,0.26,2.13,0.67,0.02,0.02,0.98,0,0.96,0,0,0,79.37,58.35,6.01,0.17,0.43,0,0,3.66,2.61,1.8,5.31,1.03
marceau-v-blackfeet-hous-auth-opposition.txt,1,2476,95.78,45.81,8.92,45.82,12.14,26.86,58.4,34.45,6.06,1.9,1.17,0,0,0.2,0.53,4.16,7.51,12.24,3.84,1.45,4.2,0.97,6.02,2.95,0.97,0.81,8.56,0.57,3.92,2.5,1.41,0.04,0.28,0.53,3.68,0.12,0.04,0,0.28,7.71,1.62,1.94,0.48,1.66,0.85,2.58,1.45,1.37,0.04,0.04,0.36,0.04,0.28,0,0.04,7.35,0.61,1.29,4.89,0.2,1.66,1.9,4.04,0.16,8.24,1.01,6.02,1.21,4.24,0.24,2.06,0.85,0.04,0.04,1.09,0,1.01,0.04,0,0,31.66,10.5,6.5,0,0.57,0,0,2.38,2.99,2.22,4.52,1.98
marcelino-i-rubio-petitioner-v-united-states-america.txt,1,3238,97.93,38.09,8.96,12.63,10.06,24.95,56.83,38.23,5.37,1.27,0.15,0.03,0,0.99,0.09,4.11,9.33,14.42,4.05,1.51,3.15,2.04,7.07,2.41,1.33,0.62,8.65,0.9,2.59,0.77,1.76,0.09,0.71,0.22,2.25,0,0,0,1.02,8.55,2.04,1.64,0.62,1.45,0.86,3.12,0.65,0.62,0,0,0.19,0,0.06,0.12,0,5.06,0.06,0.9,3.61,0.22,0.77,2.9,3.27,0.19,9.23,0.49,6.58,2.16,1.82,0.12,0.43,0.06,0.06,0.03,0.34,0,0.34,0,0,0,26.65,11.92,5.9,0.03,0.46,0,0,0.8,1.61,1.24,4.2,0.49
marco-anthony-santoyo-petitioner-v-united-states-america-0.txt,1,2447,98.28,49.51,34.16,14.48,11.76,22.64,60.07,36.09,4.54,1.39,0.16,0,0.04,1.14,0.04,3.15,10.42,12.67,3.76,1.59,3.39,0.94,7.56,1.39,0.98,0.82,11.16,1.27,1.88,0.53,1.35,0.04,0.37,0.12,3.84,0,0.2,0.2,0.94,7.81,2.17,0.9,0.57,1.1,0.86,2.9,0.98,0.65,0.2,0.08,0.12,0.04,0,0,0.08,5.39,0.08,0.45,3.72,0.2,1.02,3.88,3.11,0.29,15.04,2.78,5.84,6.54,2.17,0.16,0.41,0.33,0,0,0.65,0,0.57,0.04,0.04,0,30.24,10.99,7.6,0,0.57,0,0,0.82,1.88,1.27,6.21,0.9
marco-anthony-santoyo-petitioner-v-united-states-america.txt,1,2447,98.28,49.51,34.16,14.48,11.76,22.64,60.07,36.09,4.54,1.39,0.16,0,0.04,1.14,0.04,3.15,10.42,12.67,3.76,1.59,3.39,0.94,7.56,1.39,0.98,0.82,11.16,1.27,1.88,0.53,1.35,0.04,0.37,0.12,3.84,0,0.2,0.2,0.94,7.81,2.17,0.9,0.57,1.1,0.86,2.9,0.98,0.65,0.2,0.08,0.12,0.04,0,0,0.08,5.39,0.08,0.45,3.72,0.2,1.02,3.88,3.11,0.29,15.04,2.78,5.84,6.54,2.17,0.16,0.41,0.33,0,0,0.65,0,0.57,0.04,0.04,0,30.24,10.99,7.6,0,0.57,0,0,0.82,1.88,1.27,6.21,0.9
marcu-v-ins-opposition.txt,1,5907,96.76,48.51,12.98,21.6,12.31,27.32,66.09,41.56,6.09,2.3,0.76,0.05,0.02,1.37,0.1,3.79,10.11,14.2,5.2,2.39,4.3,1.39,7.89,2.23,1.47,0.83,6.35,0.81,3,1.35,1.63,0.56,0.32,0.27,4.4,0.3,0.07,0.37,1.24,10.06,3.28,2.3,0.83,1.61,0.88,2.62,0.95,0.66,0.12,0.12,0.47,0.15,0.17,0.07,0.15,4.81,0.49,1.34,3.1,0.17,0.39,3.18,3.89,0.41,9.77,1.07,5.89,2.84,3.91,0.27,1.12,0.17,0.03,0.03,1.52,0.07,1.07,0.02,0.37,0,27.14,9.38,5.62,0.05,0.46,0,0,1.91,2.47,1.86,4.5,0.88
marcum-v-apfel-opposition.txt,1,2627,96.97,46.04,7.89,21.67,10.51,27.83,62.62,37.99,5.25,1.71,0.72,0,0,0.95,0.04,3.54,10.77,11.61,4.99,1.94,3.31,1.56,7.42,2.78,0.76,1.03,9.52,0.95,2.7,1.22,1.48,0,0.27,0.8,3.81,0,0,0,0.95,9.86,3.69,1.33,1.1,2.09,0.95,2.51,0.72,0.3,0.27,0.15,2.28,0.46,1.9,0,0.04,4.42,0.46,0.88,2.47,0.42,0.53,3.05,3.08,0.53,7.65,0.38,4.64,2.82,4.34,0.15,0.99,0.04,0,0.19,1.41,0,1.33,0.08,0,0,30.68,12.11,5.25,0.08,0.53,0,0,1.26,2.13,1.22,6.55,1.56
margaret-danehy-maynard-petitioner-v-united-states-district-court-central-district.txt,1,2345,98.46,48.46,9.03,33.11,10.47,27.12,60.64,35.78,4.48,0.72,0.3,0.04,0,0.38,0,3.75,9.13,14.16,4.18,1.02,2.99,1.07,6.44,1.96,1.45,0.38,10.02,0.81,2.99,1.71,1.28,0.09,0.68,0.3,2.77,0,0,0.34,0.04,6.35,2.09,1.45,0.47,1.32,0.51,1.83,0.72,0.55,0.17,0,1.15,0,0.21,0,0.94,7.12,0.77,1.62,4.52,0.21,0.26,1.79,4.52,0.17,9.59,0.43,7.46,1.75,3.58,0.98,1.32,0,0.04,0,1.41,0,1.28,0.09,0.04,0,28.78,12.07,6.65,0,0.72,0,0,1.41,1.71,1.19,3.67,1.36
margaret-j-randall-et-al-petitioners-v-richard-thornburgh-attorney-general-united-states.txt,1,6359,96.47,41.24,12.37,28.91,12.42,27.06,65.21,40.95,6.51,2.5,0.57,0.16,0,1.71,0.06,4.01,8.81,14.66,5.5,2,3.6,1.43,7.72,2.19,1.32,0.61,6.75,1.31,2.78,1.46,1.27,0.09,0.25,0.17,3.51,0.05,0.13,1.26,0.47,9.91,2.14,1.12,1.51,2.14,0.72,3.85,0.69,0.57,0.08,0.05,0.36,0.06,0.2,0,0.09,6.34,0.46,0.93,4.67,0.41,0.19,2.19,3.68,0.69,10.72,0.74,6.73,3.08,4.47,0.33,0.9,0.17,0.09,0,1.04,0.03,0.94,0.02,0.05,0,29.34,9.86,5.82,0.03,0.33,0,0,1.42,2.01,2,6.32,1.56
margaret-l-acker-et-al-petitioners-v-united-states-america.txt,1,1030,98.32,38.9,10.57,21.3,11.7,27.67,62.52,39.71,4.47,0.68,0.1,0,0,0,0.58,3.79,10.39,14.27,4.85,1.26,3.11,1.94,6.6,1.26,0.78,0.68,6.7,1.26,1.84,0.78,1.07,0,0.1,0.1,1.75,0,0.19,0,0,8.35,1.84,2.43,0.97,1.46,0.58,2.52,0.49,0.39,0,0,0.39,0,0.29,0,0.1,6.5,0.19,0.68,4.85,0.39,0.49,2.72,3.5,0.39,10,1.07,6.6,2.33,5.53,0.68,1.55,0.39,0,0,1.17,0,1.17,0,0,0,26.12,10.58,5.83,0,0,0,0,1.36,2.91,0.58,4.17,0.68
margaret-l-odell-petitioner-v-alexis-m-herman-secretary-labor-and-united-states-america.txt,1,3302,96.49,50.12,8,39.87,12.14,24.5,57.03,32.56,4.66,1.73,0.18,0.12,0.12,0.97,0.33,2.94,6.3,12.9,3.85,1.33,3.91,1,6.24,1.73,1.12,0.64,14.2,1.18,2.33,1.54,0.76,0.03,0.42,0.18,3.3,0.06,0.06,0.67,0.39,8.09,2.73,1.06,0.42,1.7,1.03,2.33,0.67,0.61,0,0.06,1.03,0.24,0.82,0,0.09,6.78,0.33,1.21,4.88,0.67,0.21,2.12,3.63,0.27,8.72,0.79,5,2.24,6.21,0.15,0.42,1,0.06,0.03,1.57,0,1.45,0,0.09,0,77.83,14.81,6.72,0.51,0.64,0,0,41.07,1.54,2.09,5.69,4.75
margaret-m-heckler-secretary-health-and-human-services-appellant-v-buenta-m-owens-et-al.txt,1,9874,96.33,57.71,16.01,63.79,15.26,28.45,69.14,40.24,5.97,1.52,0.22,0,0.01,0.84,0.45,4.45,9.42,13.55,5.07,2.07,4.35,1.34,7.4,3.17,2.18,0.9,8.57,1.39,3.61,2.8,0.79,0.04,0.05,0.13,6.78,2.56,0.06,0.78,0.56,9.38,2.5,1.77,0.99,1.84,1,3.27,0.59,0.46,0.06,0.03,0.62,0.09,0.35,0.01,0.16,8.95,2.01,1.65,3.54,1.49,0.52,2.73,3.63,0.57,10.88,1.09,6.23,3.77,6.1,0.5,0.11,0.6,0.03,0.15,1.15,0.01,1.09,0.07,0.03,0,26.49,9.07,6.33,0.02,0.32,0,0,1.44,1.46,1.1,6.19,0.56
margaret-m-heckler-secretary-health-and-human-services-applicant-v-larry-leon-chaney-et-al.txt,1,3177,98.21,40.43,10.4,22.36,18.36,29.43,69.12,44.35,5.38,0.69,0.28,0.06,0,0.19,0.16,4.69,11.21,15.99,5.41,2.23,4.03,1.54,8.09,2.58,1.07,0.98,4.34,0.66,3.18,1.45,1.67,0.19,0.63,0.06,1.89,0,0,0,0.19,10.64,3.18,2.74,1.01,1.86,1.1,2.55,0.76,0.35,0.09,0.31,1.45,0.03,1.1,0,0.35,6.67,0.19,1.07,4.88,0.22,0.54,2.01,4.41,1.13,8.62,1.26,5.67,1.76,4.66,0.09,0,0.22,0.06,0.47,0.66,0,0.57,0.06,0.06,0,20.68,6.39,4.28,0.06,0.16,0,0,0.76,2.33,2.05,3.56,1.1
margaret-m-heckler-secretary-health-and-human-services-applicant-v-mario-lopez-et-al.txt,1,9739,96.88,51.44,16.8,52.13,17.58,28.87,68.91,43.4,6.47,1.44,0.12,0.23,0.01,0.47,0.61,5.03,10.02,14.89,5.48,2.42,4.05,1.32,7.9,2.55,1.38,0.84,6.6,0.97,3.69,2.55,1.14,0.13,0.11,0.29,4.21,0.01,0.03,0.16,0.32,9.9,3,1.52,1.07,1.69,1.47,2.63,0.76,0.63,0.07,0.06,0.92,0.03,0.73,0,0.16,6.94,0.75,1.37,3.75,1.05,0.53,2.52,4.27,0.67,11.02,1.38,6.44,3.57,5.54,0.23,0.01,0.22,0.04,0,1.07,0.01,0.91,0.07,0.08,0,22.97,7.73,5.06,0.01,0.29,0,0,1.3,1.44,1.57,4.75,0.81
margaret-m-heckler-secretary-health-and-human-services-et-al-appellants-v-stephen-j-roy-et.txt,1,2025,94.92,46.44,7.71,50.67,15.23,31.06,69.04,42.27,6.62,1.33,0.05,0.4,0,0.1,0.79,5.28,8.74,14.17,5.33,2.72,4.25,2.02,7.36,2.96,1.98,0.94,5.28,1.28,4.2,2.77,1.43,0.2,0.69,0.15,4.05,0.05,0.05,0.15,0,11.11,2.57,2.17,1.04,2.32,1.38,3.26,1.14,0.94,0.1,0.05,1.04,0.2,0.79,0,0.15,6.96,0.59,1.43,3.46,0.84,0.94,1.48,5.28,0.54,7.7,0.54,5.53,1.73,7.31,0.35,0.05,0.54,0.99,0,0.49,0,0.35,0,0.15,0,22.12,8.15,5.38,0,0.3,0,0,1.09,0.89,1.33,3.8,1.19
margaret-m-heckler-secretary-health-and-human-services-et-al-petitioners-v-eula-b-starnes.txt,1,5223,98.68,51.46,11.84,68.07,16.07,28.18,67.74,39.46,4.37,0.86,0.17,0.17,0,0.21,0.31,3.5,9.92,15.62,4.15,1.76,4.1,0.78,5.94,2.13,1.42,0.73,7.05,2.91,3.37,2.8,0.56,0.04,0.25,0.06,3.27,0,0.08,0.08,0.13,7.16,2.57,1.55,0.63,1.07,0.61,2.11,1.26,1.11,0.11,0,2.53,0.23,1.93,0,0.36,6.39,0.4,1.57,3.24,1.13,0.27,2.01,3.48,0.46,9.9,1.26,6.99,1.59,6.39,0.54,0.08,0.84,0,0,2.05,0.02,1.91,0.04,0.1,0,26.27,10.17,5.21,0.1,0.13,0,0,1.03,1.88,0.82,5.76,1.17
margaret-m-heckler-secretary-health-and-human-services-et-al-petitioners-v-frank-kuehnep.txt,1,5643,97.79,50.28,8.77,50.58,12.46,27.77,59.86,36.08,3.95,0.94,0.02,0.02,0,0.53,0.37,3.01,8.72,13.52,4.04,1.65,4.16,1.13,6.26,2.34,1.29,0.76,10.26,1.1,3.67,2.5,1.17,0.07,0.14,0.11,3.56,0,0.02,0.09,0.44,7.73,2.59,1.12,0.67,1.38,0.8,2.32,0.97,0.69,0.23,0.05,1.19,0.16,0.85,0.02,0.18,6.75,0.58,1.08,3.28,1.08,1.1,2.2,3.38,0.48,9.14,0.87,5.53,2.8,5.92,0.41,0.02,0.23,0,0.04,1.42,0.04,1.29,0.07,0.05,0,33.99,12.67,7.04,0.07,0.5,0,0,1.88,1.75,0.94,8.08,1.06
margaret-m-heckler-secretary-health-and-human-services-et-al-petitioners-v-frank-kuehner.txt,1,3843,96.73,55.79,14.1,64.25,14.72,27.84,68.05,41.4,5.44,1.48,0.13,0.18,0,0.75,0.42,3.96,9.68,14.08,5.93,2.08,4.22,1.2,8.14,2.76,1.33,0.94,8.53,1.43,3.9,2.97,0.94,0.08,0.13,0.13,5.33,0,0.21,0.03,0.73,8.87,2.97,1.2,1.04,1.56,0.88,2.73,0.83,0.68,0.08,0.08,1.38,0,1.3,0,0.08,6.82,1.14,1.87,2.63,0.99,0.73,2.99,4.16,0.73,10.51,1.14,5.28,4.29,6.4,0.13,0.23,0.18,0,0,0.47,0,0.42,0,0.05,0,24.64,8.22,4.97,0.13,0.49,0,0,1.01,1.2,0.47,6.82,1.33
margaret-m-heckler-secretary-health-and-human-services-petitioner-v-american-hospital.txt,1,9389,97.48,50.47,10.69,31.02,15.78,33.02,68.63,39.25,4.39,0.7,0.23,0.03,0,0.38,0.05,3.69,8.98,14.61,4.63,2.41,4.36,1.27,7.36,2.96,1.38,0.81,6.86,2.22,1.94,1.11,0.8,0.13,0.23,0.14,4.71,0.32,0.03,0.17,0.21,9.8,2.45,1.69,0.88,2.3,1.14,3.02,0.91,0.65,0.16,0.05,4.02,0.33,3.31,0.01,0.38,5.11,0.58,0.75,3.1,0.46,0.53,2,3.97,0.52,9.1,0.99,6.1,2.1,5.86,0.17,0.12,0.62,0.01,0.11,1.17,0.1,1.04,0.01,0.02,0,25.03,8.29,6.43,0.06,0.42,0,0,1.11,1.74,1.13,4.61,1.25
margaret-m-heckler-secretary-health-and-human-services-petitioner-v-community-health.txt,1,2732,94.02,49.27,10.05,33.34,14.93,30.56,72.88,45.68,6.66,1.57,0.07,0.55,0,0.04,0.92,5.09,8.93,15.19,6.44,3.11,4.61,2.45,8.78,2.09,1.17,0.59,5.2,1.21,2.82,1.61,1.17,0.18,0.18,0.15,5.23,0,0.04,0.04,0,11.53,2.34,1.9,2.05,2.09,1.39,3.44,1.06,0.95,0,0.07,1.54,0.15,1.24,0,0.22,7.65,1.1,1.83,4.21,0.29,0.84,1.76,5.27,0.88,9.55,1.79,6.08,2.34,6.88,1.1,0.11,2.34,0,0,0.59,0,0.4,0.18,0.04,0,20.46,7.43,4.32,0.04,0.29,0,0,0.7,1.61,1.46,3.37,1.24
margaret-m-heckler-secretary-health-and-human-services-petitioner-v-freeman-h-ringer-et-al.txt,1,7373,95.82,50.81,9.26,39.34,13.83,27.8,64.67,40.21,5.57,1.11,0.11,0.07,0,0.38,0.56,4.46,8.99,13.52,5.21,2.69,4.6,1.15,7.61,2.59,1.29,0.85,9.45,1.56,3.45,2.09,1.33,0.09,0.2,0.15,4.06,0,0.01,0.16,0.22,10.01,2.54,1.87,1.32,1.87,1.44,2.66,0.98,0.69,0.19,0.07,1.38,0.07,1.04,0,0.28,5.9,0.35,1.53,3.21,0.92,0.49,2.01,4.3,0.54,9.44,0.71,6.4,2.39,5.93,0.39,0.08,0.2,0.01,0.03,0.71,0,0.53,0.09,0.07,0,29.11,11.01,5.11,0.07,0.53,0.03,0,1.27,2.28,1.04,6.63,1.13
margaret-m-heckler-secretary-health-and-human-services-petitioner-v-larry-leon-chaney-et-1.txt,1,5021,97.05,41.57,9.71,23.28,16.2,27.98,67.08,40.99,5.58,1.23,0.46,0.26,0.02,0.26,0.24,4.34,9.34,14.68,5.1,2.13,4.3,1.41,8.03,2.09,1,1.21,5.06,1.04,2.75,1.29,1.45,0.18,0.54,0.02,2.51,0,0.04,0,0.3,10.85,3.13,2.77,0.72,1.85,1.02,3.03,0.8,0.54,0.02,0.24,2.25,0.08,1.73,0.02,0.44,6.79,0.58,1.18,4.36,0.4,0.7,2.29,4.54,0.52,7.57,0.92,5.24,1.39,4.32,0.34,0.02,0.4,0.02,1.08,1.23,0.02,1.12,0.16,0.06,0,28.28,8.23,6.61,0.04,0.44,0.06,0,1.49,2.23,1.75,6.07,1.35
margaret-m-heckler-secretary-health-and-human-services-petitioner-v-larry-leon-chaney-et.txt,1,3890,96.08,51.44,6.6,28.34,11.18,27.38,61.47,35.6,4.73,0.69,0.1,0.39,0,0.03,0.18,4.04,7.33,12.83,4.6,2.11,3.32,1.7,7.15,2.11,1.34,0.77,10.9,1.31,3.06,1.57,1.41,0.08,0.9,0.1,4.78,0.03,0,0,0.13,9.61,2.26,2.13,0.57,1.59,0.95,3.01,1.05,0.77,0.1,0.15,1.39,0.1,1.11,0,0.18,6.86,0.9,1.49,4.34,0.33,0.41,1.67,5.01,0.21,7.17,0.82,4.78,1.72,5.12,0.36,0.33,0.59,0.03,0.57,0.23,0,0.18,0.08,0,0,34.63,11.54,5.91,0.13,0.54,0.03,0,2.39,1.9,1.52,8.92,1.75
margaret-m-heckler-secretary-health-and-human-services-petitioner-v-leon-s-day-et-al.txt,1,17660,98.14,51.79,15.12,57.9,13.26,28.23,64.88,38.17,3.98,0.86,0.25,0.09,0.02,0.29,0.21,3.12,9.34,14.53,4.49,1.83,4.06,1.16,7.06,2.5,1.48,0.69,9.35,1.28,3.15,2.42,0.72,0.08,0.22,0.15,3.92,0,0.04,0.03,0.27,8.76,2.97,1.68,0.88,1.46,0.94,2.16,1.57,0.68,0.82,0.04,0.44,0.05,0.3,0.01,0.1,6.93,0.67,1.36,3.41,1.1,0.84,1.85,4.22,0.59,10.61,0.64,5.95,4.08,6.34,0.2,0.38,0.74,0.03,0.01,0.92,0.01,0.84,0.05,0.03,0,28.72,10.24,6.76,0.2,0.52,0.01,0,1.77,1.64,0.75,5.31,1.51
